Company Name,Website,Source,WhatsApp Link,Phone Number,WhatsApp Source,Contact Person,Contact Title,Contact Email,Founder Source,All Emails Found
Andulino,https://andulino.ch,OSM,https://wa.me/03167487,03167487,site mentions WhatsApp,,,info@andulino.ch,none,info@andulino.ch
Hunkemöller,https://www.hunkemoller.ch/de/filiale/zuerich/baslerstrasse-50,OSM,https://wa.me/0734233,0734233,site mentions WhatsApp,Entdecken Waschan,leitung,kundenservice_ch@hunkemoller.com,website,kundenservice_ch@hunkemoller.com
Zügel Zentrum,https://zuegelzentrum.ch,OSM,https://wa.me/0705882353,0705882353,site mentions WhatsApp,Belgien Ihr,partner,belgien.ihr@zuegelzentrum.ch,website,info@zuegelzentrum.ch; belgien.ihr@zuegelzentrum.ch
Morena Isabel,https://www.morenaisabel.ch,OSM,https://wa.me/03251828285,03251828285,site mentions WhatsApp,,,info@morenaisabel.ch,none,info@morenaisabel.ch
Design Galerie,https://0909.moda,OSM,https://wa.me/0230328,0230328,site mentions WhatsApp,,,info@0909.moda,none,info@0909.moda
Vögele Reisen,https://www.voegele-reisen.ch,OSM,https://wa.me/0260717,0260717,site mentions WhatsApp,Ihre Reise,PARTNER,info@voegele-reisen.ch,website,info@voegele-reisen.ch; service@viamonda.com
ghel,https://www.ghel.ch/salon/muenstergasse,OSM,https://wa.me/0170726,0170726,site mentions WhatsApp,Best Instagram,Partner,info@ghel.ch,website,info@ghel.ch
Melody,https://www.redl.ch,OSM,https://wa.me/06437381,06437381,site mentions WhatsApp,,,post@redl.ch,none,post@redl.ch
HNO Wiedikon,https://hno-wiedikon.ch,OSM,https://wa.me/0260412,0260412,site mentions WhatsApp,Your Ear-Nose,cto,your.ear-nose@hno-wiedikon.ch,website,info@hno-wiedikon.ch; hno-wiedikon@hin.ch; your.ear-nose@hno-wiedikon.ch
Ayaz,http://www.ayazcoiffeur.ch,OSM,https://wa.me/0200513,0200513,site mentions WhatsApp,Ayaz Coiffeur,Team Member,info@ayazcoiffeur.ch,website,info@ayazcoiffeur.ch
Schaefer AG,https://schaefer-ag.ch,OSM,https://wa.me/01520153,01520153,site mentions WhatsApp,Die Zusammenarbeit,ceo,die.zusammenarbeit@schaefer-ag.ch,website,mail@schaefer-ag.ch; die.zusammenarbeit@schaefer-ag.ch
district 5 sneakerstore,https://www.district5.ch,OSM,https://wa.me/080808035,080808035,site mentions WhatsApp,,,district5@bluewin.ch,none,district5@bluewin.ch
Lost & Found,https://lostandfound-accessoires.ch,OSM,https://wa.me/0187851,0187851,site mentions WhatsApp,Stockists Become,partner,stockists.become@lostandfound-accessoires.ch,website,hello@lostandfound-accessoires.com; stockists.become@lostandfound-accessoires.ch
Perfect Look,https://www.perfectlook.ch,OSM,https://wa.me/04900491,04900491,site mentions WhatsApp,Bachblüten Therapie,Team Member,corinne@perfectlook.ch,website,corinne@perfectlook.ch
La Belle,https://www.la-belle.swiss,OSM,https://wa.me/0721647,0721647,site mentions WhatsApp,,,contact@celina.com,none,contact@celina.com; contact@cellina.com; info@la-belle.swiss
Gourmori,https://gourmori.ch,OSM,https://wa.me/09814581152773634616,09814581152773634616,site mentions WhatsApp,,,email@beispiel.com,none,email@beispiel.com; lara@gourmori.ch
Karun,https://restaurant-karun.ch,OSM,https://wa.me/0201912,0201912,site mentions WhatsApp,,,hello@chef-website.com,none,hello@chef-website.com; info@restaurant-karun.ch
Paradise Nails,https://www.paradise-nails.ch,OSM,https://wa.me/04900491,04900491,site mentions WhatsApp,Rosangela Etterlin,Inhaber,info@paradise-nails.ch,website,info@paradise-nails.ch
NA081,https://na081.ch/glattbrugg,OSM,https://wa.me/0260521,0260521,site mentions WhatsApp,,,glattbrugg@na081.ch,none,glattbrugg@na081.ch
Hey Henry,https://heyhenry.ch,OSM,https://wa.me/0240611,0240611,site mentions WhatsApp,Hey Henry,Partner,hey.henry@heyhenry.ch,website,info@heyhenry.ch; hey.henry@heyhenry.ch
Chiffon,https://www.restaurant-chiffon.ch,OSM,https://wa.me/05068570,05068570,site mentions WhatsApp,,,kontakt@restaurant-chiffon.ch,none,kontakt@restaurant-chiffon.ch
pompon,https://pom-pon.ch,OSM,https://wa.me/0260711,0260711,site mentions WhatsApp,,,dpo-google@google.com,none,info@pom-pon.ch; dpo-google@google.com; dpo@wordpress.org
Daniel Feist - Uhren & Schmuck,https://feist.ch,OSM,https://wa.me/024040396,024040396,site mentions WhatsApp,,,info@feist.ch,none,info@feist.ch
Happy Sport,https://happysport.net,OSM,https://wa.me/0260606,0260606,site mentions WhatsApp,,,hello@pimpup.net,none,hello@pimpup.net; info@happysport.net
Praxis am Zeltweg,https://praxisamzeltweg.ch,OSM,https://wa.me/0691496,0691496,site mentions WhatsApp,Christian Niehus,Leitung,christian@praxisamzeltweg.ch,website,kontakt@praxisamzeltweg.ch; christian@praxisamzeltweg.ch
Changemaker,https://www.changemaker.ch,OSM,https://wa.me/0260702,0260702,site mentions WhatsApp,,,dpo-google@google.com,none,info@changemaker.ch; dpo-google@google.com
Wanna Wellness,https://www.wanna-wellness.ch,OSM,https://wa.me/01320137,01320137,site mentions WhatsApp,Sie Ihren,Partner,info@wanna-wellness.ch,website,info@wanna-wellness.ch
Academicus,https://www.academicus.co,OSM,https://wa.me/01520153,01520153,site mentions WhatsApp,Chloe Our,Partner,atelier@academicus.co,website,atelier@academicus.co
Laufradbau,https://laufradbau.ch,OSM,https://wa.me/012030110,012030110,site mentions WhatsApp,,,ralf.jelinek@laufradbau.ch,none,ralf.jelinek@laufradbau.ch
VOX-Sprachschule,https://vox-sprachschule.ch,OSM,https://wa.me/0161329,0161329,site mentions WhatsApp,Exams Contact,Partner,exams@vox-sprachschule.ch,website,admin@vox-sprachschule.ch; info@vox-sprachschule.ch; support.ch@crif.com; evaldas@vox-sprachschule.ch; igor@vox-sprachschule.ch; exams@vox-sprachschule.ch
Max und Paula,https://maxundpaula.ch,OSM,https://wa.me/0260721,0260721,site mentions WhatsApp,,,office-bb@enfold-shop.com,none,office-bb@enfold-shop.com; office-flagship@enfold-shop.com; office-rb@enfold-shop.com; office-smb@enfold-shop.com; office-wpb@enfold-shop.com
Thai Style,https://www.thaistylerestaurant.ch,OSM,https://wa.me/07033617,07033617,site mentions WhatsApp,,,support@webador.de,none,support@webador.de
Markant,https://www.markant.ch,OSM,https://wa.me/410438115777,+410438115777,site mentions WhatsApp,,,mk@markant.ch,none,mk@markant.ch
Brauerei Oerlikon,https://www.brauerei-oerlikon.ch,OSM,https://wa.me/02174924,02174924,site mentions WhatsApp,Events Team,Partner,kontakt@brauerei-oerlikon.ch,website,kontakt@brauerei-oerlikon.ch
Fotostudio Thomas Hinder,https://www.thomashinder.ch,OSM,https://wa.me/06463364537,06463364537,site mentions WhatsApp,,,email@thomashinder.ch,none,email@thomashinder.ch
Basimilch,https://basimil.ch,OSM,https://wa.me/0260215,0260215,site mentions WhatsApp,,,info@basimil.ch,none,info@basimil.ch
M2 Hairstylist,https://m2-h.ch,OSM,https://wa.me/069137911024,069137911024,site mentions WhatsApp,Summer Holiday,cto,summer.holiday@m2-h.ch,website,info@m2-h.ch; summer.holiday@m2-h.ch
Orthotop Orthopädietechnik,https://www.orthotop.ch,OSM,https://wa.me/048207121,048207121,site mentions WhatsApp,,,info@orthotop.ch,none,info@orthotop.ch
Frauen-Permanence Zürich,https://www.frauenpermanence.ch,OSM,https://wa.me/0260709,0260709,site mentions WhatsApp,Organisation Ein,Leitung,praxis@frauenpermanence.ch,website,praxis@frauenpermanence.ch
Gianina Cycling,https://www.gianinacycling.ch,OSM,https://wa.me/0260723,0260723,site mentions WhatsApp,Shimano Schuhe,Team Member,info@gianinacycling.ch,website,info@gianinacycling.ch; dpo-google@google.com
fenix Consulting GmbH,https://fenix-zh.ch,OSM,https://wa.me/026062819,026062819,site mentions WhatsApp,Ihre Versicherungen,Partner,ihre.versicherungen@fenix-zh.ch,website,info@fenix-zh.ch; ihre.versicherungen@fenix-zh.ch
Ombak Coffee,http://omniacoffee.ch,OSM,https://wa.me/0722072,0722072,site mentions WhatsApp,,,info@ombakcoffee.ch,none,info@ombakcoffee.ch; info@omniacoffee.ch
Fischerstube Zürihorn,https://www.fischerstube-zuerich.ch,OSM,https://wa.me/01547609,01547609,site mentions WhatsApp,,,fischerstube@commercio.ch,none,fischerstube@commercio.ch
leosor GmbH Treuhand & Beratung,https://www.leosor.net,OSM,https://wa.me/0260506,0260506,site mentions WhatsApp,Ihr Ansprech,partner,team@leosor.ch,website,team@leosor.ch; team@leosor.net
Praxis Gruppe Dübendorf,https://www.praxis-gruppe.ch/praxen/praxis-gruppe-duebendorf,OSM,https://wa.me/0260710,0260710,site mentions WhatsApp,Jobs Kontakt,Partner,duebendorf@praxis-gruppe.ch,website,duebendorf@praxis-gruppe.ch
Plattenladen,https://plattenladen.ch,OSM,https://wa.me/0250828,0250828,site mentions WhatsApp,Blog Kontakt,Partner,blog.kontakt@plattenladen.ch,website,info@plattenladen.ch; blog.kontakt@plattenladen.ch
Fairy Skin,https://www.fairy-skin.ch,OSM,https://wa.me/02174924,02174924,site mentions WhatsApp,Mehr Komfort,ceo,info@fairy-skin.ch,website,info@fairy-skin.ch
Lux,https://www.lux-zurich.ch,OSM,https://wa.me/0114441,0114441,site mentions WhatsApp,,,hello@lux-zurich.ch,none,hello@lux-zurich.ch
Ineichen Auctioneers,https://ineichen.com,OSM,https://wa.me/081065024720,081065024720,site mentions WhatsApp,Blog For,Partner,blog.for@ineichen.com,website,info@ineichen.com; ui@5.0; blog.for@ineichen.com
